title,description,url,text_clean
Prince Philip: 'Surreal' letter from palace after royal portrait,Honor sent a painting to the Queen after the prince's death and was surprised at the response.,https://www.bbc.co.uk/news/av/uk-england-beds-bucks-herts-57989375,"['prince', 'philip', 'letter', 'palace', 'royal', 'sent', 'painting', 'queen', 'prince', 'death', 'surprised', 'response']"
Capitol Hill police officer in tears during testimony,Officer Gonell gave an emotional statement during the first day of the US Capitol riot inquiry.,https://www.bbc.co.uk/news/av/world-us-canada-57989607,"['capitol', 'hill', 'police', 'officer', 'tears', 'gonell', 'gave', 'emotional', 'statement', 'first', 'day', 'us', 'capitol', 'riot', 'inquiry']"
"My dog Dilyn can't control his romantic urges, says Boris Johnson",Boris Johnson reveals Downing Street's resident Jack Russell-cross has a weakness for human legs.,https://www.bbc.co.uk/news/uk-politics-57987491,"['dog', 'dilyn', 'ca', 'control', 'romantic', 'urges', 'says', 'boris', 'johnson', 'reveals', 'downing', 'street', 'resident', 'jack', 'weakness', 'human', 'legs']"
Lewis Hamilton and Max Verstappen summoned after British GP collision,Red Bull request a review of the penalty awarded to Lewis Hamilton after his first-lap collision with Max Verstappen at the British Grand Prix.,https://www.bbc.co.uk/sport/formula1/57988419,"['lewis', 'hamilton', 'max', 'verstappen', 'summoned', 'british', 'gp', 'bull', 'request', 'review', 'penalty', 'awarded', 'lewis', 'hamilton', 'collision', 'max', 'verstappen', 'british', 'grand', 'prix']"
Fulbourn Health Centre fire: Man arrested,"The blaze at Fulbourn Health Centre is being treated as suspicious, say police.",https://www.bbc.co.uk/news/uk-england-cambridgeshire-57986137,"['fulbourn', 'health', 'centre', 'fire', 'man', 'blaze', 'fulbourn', 'health', 'centre', 'treated', 'suspicious', 'say', 'police']"
Covid-19: Irish vaccine programme to include 12-15-year-olds,"Taoiseach (Irish PM) Micheál Martin says it represents a ""significant opening up"" of the programme.",https://www.bbc.co.uk/news/world-europe-57984314,"['irish', 'vaccine', 'programme', 'include', 'irish', 'pm', 'micheál', 'martin', 'says', 'represents', 'significant', 'opening', 'programme']"
Tokyo Olympics: Team GB top group after draw with Canada,Watch highlights as Great Britain secure top spot in Group E following a late equaliser against Canada in the women's football tournament at Tokyo 2020.,https://www.bbc.co.uk/sport/av/olympics/57987515,"['tokyo', 'olympics', 'team', 'gb', 'top', 'group', 'draw', 'highlights', 'great', 'britain', 'secure', 'top', 'spot', 'group', 'e', 'following', 'late', 'equaliser', 'canada', 'women', 'football', 'tournament', 'tokyo']"
Tokyo Olympics: Team GB's gymnasts give emotional interview after bronze medal win,"Great Britain's bronze medal winning gymnastic quartet describe their achievement as ""a dream we didn't think was possible"".",https://www.bbc.co.uk/sport/av/olympics/57982642,"['tokyo', 'olympics', 'team', 'gb', 'gymnasts', 'give', 'emotional', 'interview', 'bronze', 'medal', 'britain', 'bronze', 'medal', 'winning', 'gymnastic', 'quartet', 'describe', 'achievement', 'dream', 'think', 'possible']"
Contaminated-blood inquiry: Former Health Minister Clarke denies responsibility,Lord Clarke is the first senior health minister from the 1980s to testify on the NHS scandal.,https://www.bbc.co.uk/news/uk-57986582,"['inquiry', 'former', 'health', 'minister', 'clarke', 'denies', 'clarke', 'first', 'senior', 'health', 'minister', 'testify', 'nhs', 'scandal']"
Hong Kong: guilty verdict in first security law trial,"A young activist, Tong Ying-kit, charged and tried under Hong Kong’s draconian national security law has been found guilty in a landmark ruling. We hear reaction from Finn Lau, a Hong Kong political activist living in self-imposed exile in the UK. 

Also in t…",https://www.bbc.co.uk/programmes/w172xv56sxwl32f,"['hong', 'kong', 'guilty', 'verdict', 'first', 'security', 'law', 'young', 'activist', 'tong', 'charged', 'tried', 'hong', 'kong', 'draconian', 'national', 'security', 'law', 'found', 'guilty', 'landmark', 'ruling', 'hear', 'reaction', 'finn', 'lau', 'hong', 'kong', 'political', 'activist', 'living', 'exile', 'uk', 'also']"
2021/07/27 14:00 GMT,The latest five minute news bulletin from BBC World Service.,https://www.bbc.co.uk/programmes/w172xzjn7hn37hy,"['latest', 'five', 'minute', 'news', 'bulletin', 'bbc', 'world', 'service']"
Air traffic controllers strike to shut six Hial airports,"Inverness, Sumburgh and Dundee are among the airports affected by a dispute over changes to air traffic control.",https://www.bbc.co.uk/news/uk-scotland-highlands-islands-57982741,"['air', 'traffic', 'controllers', 'strike', 'shut', 'six', 'hial', 'sumburgh', 'dundee', 'among', 'airports', 'affected', 'dispute', 'changes', 'air', 'traffic', 'control']"
"'Reckless' to scrap BTecs, educators warn",The government is urged to rethink its plans to introduce new technical qualifications in England.,https://www.bbc.co.uk/news/education-57996697,"['scrap', 'btecs', 'educators', 'government', 'urged', 'rethink', 'plans', 'introduce', 'new', 'technical', 'qualifications', 'england']"
Peru's new president is sworn in,"Pedro Castillo pledges to help the poor and tackle the pandemic. Also: Ethnic Serbs in Bosnia boycott parliament over a new law banning genocide denial, and a woman is jailed for swapping diamonds worth millions with pebbles.",https://www.bbc.co.uk/programmes/p09qqd0d,"['peru', 'new', 'president', 'sworn', 'castillo', 'pledges', 'help', 'poor', 'tackle', 'pandemic', 'also', 'ethnic', 'serbs', 'bosnia', 'boycott', 'parliament', 'new', 'law', 'banning', 'genocide', 'denial', 'woman', 'jailed', 'swapping', 'diamonds', 'worth', 'millions', 'pebbles']"
Tokyo Olympics: How to think like a champion,"Newsbeat speaks to Bill Beswick, the psychologist behind the 26-year-old breaststroke star.",https://www.bbc.co.uk/news/newsbeat-57977584,"['tokyo', 'olympics', 'think', 'like', 'speaks', 'bill', 'beswick', 'psychologist', 'behind', 'breaststroke', 'star']"
The Papers: Travel 'hope' and 'health risk' over quarantine end,The papers cover the impact of the decision to ease quarantine for vaccinated US and EU travellers.,https://www.bbc.co.uk/news/blogs-the-papers-58006958,"['papers', 'travel', 'risk', 'quarantine', 'papers', 'cover', 'impact', 'decision', 'ease', 'quarantine', 'vaccinated', 'us', 'eu', 'travellers']"
H.E.R. on shedding her anonymity and conquering R&B,For years the singer stayed in the shadows but after Grammy and Oscar wins she's ready to be seen.,https://www.bbc.co.uk/news/entertainment-arts-57987421,"['shedding', 'anonymity', 'conquering', 'r', 'years', 'singer', 'stayed', 'shadows', 'grammy', 'oscar', 'wins', 'ready', 'seen']"
My Money: 'I had forgotten how it all adds up',Marketeer Toni says being able to socialise more and meet colleagues is pushing her spending higher.,https://www.bbc.co.uk/news/business-57888910,"['money', 'forgotten', 'adds', 'toni', 'says', 'able', 'socialise', 'meet', 'colleagues', 'pushing', 'spending', 'higher']"
Gaza photographer hopes digital art boom can help raise aid money,A Palestinian photographer wants to help children by selling an image from May's conflict.,https://www.bbc.co.uk/news/world-middle-east-57970467,"['gaza', 'photographer', 'hopes', 'digital', 'art', 'boom', 'help', 'raise', 'aid', 'palestinian', 'photographer', 'wants', 'help', 'children', 'selling', 'image', 'may', 'conflict']"
South Africa riots: The inside story of Durban's week of anarchy,"The worst unrest since white-minority rule ended has left deep scars, especially in the coastal city of Durban.",https://www.bbc.co.uk/news/world-africa-57996373,"['south', 'africa', 'riots', 'inside', 'story', 'durban', 'week', 'worst', 'unrest', 'since', 'rule', 'ended', 'left', 'deep', 'scars', 'especially', 'coastal', 'city', 'durban']"
Music industry turns to livestreaming to boost revenue,"Festivals, DJs and musicians are all using new tech to entertain fans and make money during Covid.",https://www.bbc.co.uk/news/business-57817809,"['music', 'industry', 'turns', 'livestreaming', 'boost', 'djs', 'musicians', 'using', 'new', 'tech', 'entertain', 'fans', 'make', 'money', 'covid']"
Covid vaccines: Tourists head to the US to get vaccinated,Some tourists are spending thousands of dollars to travel to the US to get a coronavirus vaccine.,https://www.bbc.co.uk/news/av/world-us-canada-58004253,"['covid', 'vaccines', 'tourists', 'head', 'us', 'get', 'tourists', 'spending', 'thousands', 'dollars', 'travel', 'us', 'get', 'coronavirus', 'vaccine']"
Mikey Poulli: The young blind footballer backed by star players,"Mikey Poulli, who lost his sight due to a rare degenerative condition, dreams of playing for England.",https://www.bbc.co.uk/news/av/uk-england-london-57987451,"['mikey', 'poulli', 'young', 'blind', 'footballer', 'backed', 'star', 'poulli', 'lost', 'sight', 'due', 'rare', 'degenerative', 'condition', 'dreams', 'playing', 'england']"
Car production hit by 'pingdemic' and global chip shortage,"The UK industry says the demand is there but it is ""desperately trying to get back to full capacity"".",https://www.bbc.co.uk/news/business-58002724,"['car', 'production', 'hit', 'global', 'chip', 'uk', 'industry', 'says', 'demand', 'desperately', 'trying', 'get', 'back', 'full', 'capacity']"
'We lost our life savings in a cryptocurrency scam',"A pensioner caught up in an investment saga lost it all, prompting warnings to others.",https://www.bbc.co.uk/news/business-57983458,"['lost', 'life', 'savings', 'cryptocurrency', 'pensioner', 'caught', 'investment', 'saga', 'lost', 'prompting', 'warnings', 'others']"
Why cannabis is still a banned Olympics substance,"Sha'carri Richardson won't be in the 100m event due to a positive marijuana test, and people are questioning why.",https://www.bbc.co.uk/news/world-us-canada-58003743,"['cannabis', 'still', 'banned', 'olympics', 'richardson', 'wo', 'event', 'due', 'positive', 'marijuana', 'test', 'people', 'questioning']"
Covid: Furlough scheme set to wind down further,Employers will have to contribute more to the job support scheme before it is phased out in September.,https://www.bbc.co.uk/news/business-57981760,"['covid', 'furlough', 'scheme', 'set', 'wind', 'contribute', 'job', 'support', 'scheme', 'phased', 'september']"
Richer parents pressured teachers on exam grades,"""Sharp-elbowed"" parents have been chasing better grades in this year's replacement exams, says study.",https://www.bbc.co.uk/news/education-57999790,"['richer', 'parents', 'pressured', 'teachers', 'exam', 'grades', 'parents', 'chasing', 'better', 'grades', 'year', 'replacement', 'exams', 'says', 'study']"
European football market contracts by £3.4bn in first fall for more than a decade,"European football is beginning to see the scale of the financial impact of the coronavirus pandemic after a £3.4bn fall in revenue in 2019-20, according to finance company Deloitte.",https://www.bbc.co.uk/sport/football/57992366,"['european', 'football', 'market', 'contracts', 'first', 'fall', 'football', 'beginning', 'see', 'scale', 'financial', 'impact', 'coronavirus', 'pandemic', 'fall', 'revenue', 'according', 'finance', 'company', 'deloitte']"
Celtic: Ange Postecoglou says he's been not clear enough about need for signings,"Celtic manager Ange Postecoglou says he has not ""done a good enough job of convincing"" the club's hierarchy of the need for squad reinforcements after their Champions League exit.",https://www.bbc.co.uk/sport/football/58007048,"['celtic', 'ange', 'postecoglou', 'says', 'clear', 'enough', 'need', 'manager', 'ange', 'postecoglou', 'says', 'done', 'good', 'enough', 'job', 'convincing', 'club', 'hierarchy', 'need', 'squad', 'reinforcements', 'champions', 'league', 'exit']"
PSG open Pogba talks - Thursday's football gossip,"PSG open Pogba discussions, Arsenal offer Bellerin in Martinez deal, Spurs targeting Vlahovic, plus more.",https://www.bbc.co.uk/sport/58002444,"['psg', 'open', 'pogba', 'talks', 'thursday', 'football', 'open', 'pogba', 'discussions', 'arsenal', 'offer', 'bellerin', 'martinez', 'deal', 'spurs', 'targeting', 'vlahovic', 'plus']"
"Manchester United: Brentford draw at Old Trafford, as Leicester, Tottenham & Leeds also in action","Manchester United manager Ole Gunnar Solskjaer says he ""couldn't have asked for more backing"" from the club after spending more than £100m on Raphael Varane and Jadon Sancho.",https://www.bbc.co.uk/sport/football/58006747,"['manchester', 'united', 'brentford', 'draw', 'old', 'trafford', 'leicester', 'tottenham', 'leeds', 'also', 'united', 'manager', 'ole', 'gunnar', 'solskjaer', 'says', 'could', 'asked', 'backing', 'club', 'spending', 'raphael', 'varane', 'jadon', 'sancho']"
Google workers will need Covid jabs to return to office,The search engine says it will roll the policy out globally across its offices in the coming months.,https://www.bbc.co.uk/news/business-58006810,"['google', 'workers', 'need', 'covid', 'jabs', 'return', 'search', 'engine', 'says', 'roll', 'policy', 'globally', 'across', 'offices', 'coming', 'months']"
How Talking Books gave blind people a lifeline in pandemic,"Founder, Rhian Evans, has used her sight loss to ""benefit myself and others"" for 40 years.",https://www.bbc.co.uk/news/uk-wales-58001740,"['talking', 'books', 'gave', 'blind', 'people', 'lifeline', 'rhian', 'evans', 'used', 'sight', 'loss', 'benefit', 'others', 'years']"
LGBTQ: Wales' bid to be 'most friendly' nation in Europe,"A new plan aims to make Wales ""the most LGBTQ+ friendly"" nation in Europe.",https://www.bbc.co.uk/news/uk-wales-57986732,"['lgbtq', 'wales', 'bid', 'friendly', 'nation', 'new', 'plan', 'aims', 'make', 'wales', 'friendly', 'nation', 'europe']"
Wayne Rooney apologises over hotel photographs,Derby boss Wayne Rooney apologises to his family and club after images of the ex-England and Manchester United forward were shared online.,https://www.bbc.co.uk/sport/football/58003766,"['wayne', 'rooney', 'apologises', 'hotel', 'boss', 'wayne', 'rooney', 'apologises', 'family', 'club', 'images', 'manchester', 'united', 'forward', 'shared', 'online']"
Fan injured at Hillsborough dies 32 years later,After suffering life-changing injuries Andrew Devine was cared for by his family in Liverpool.,https://www.bbc.co.uk/news/uk-england-merseyside-58005871,"['fan', 'injured', 'hillsborough', 'dies', 'years', 'suffering', 'injuries', 'andrew', 'devine', 'cared', 'family', 'liverpool']"
Arthur: Popular children's show to end after 25 years,US public broadcaster PBS confirmed the final episode will air in winter 2022.,https://www.bbc.co.uk/news/world-us-canada-58005458,"['arthur', 'popular', 'children', 'show', 'end', 'public', 'broadcaster', 'pbs', 'confirmed', 'final', 'episode', 'air', 'winter']"
Welsh slate landscape crowned a World Heritage site,The slate landscape of north-west Wales becomes the 32 UK site to be on Unesco's heritage list.,https://www.bbc.co.uk/news/av/uk-wales-58007018,"['welsh', 'slate', 'landscape', 'crowned', 'world', 'heritage', 'slate', 'landscape', 'wales', 'becomes', 'uk', 'site', 'unesco', 'heritage', 'list']"
Dusty Hill: ZZ Top founding bassist dies aged 72,Dusty Hill played bass for the iconic US blues rock band for more than five decades.,https://www.bbc.co.uk/news/world-us-canada-58006978,"['dusty', 'hill', 'zz', 'top', 'founding', 'bassist', 'dies', 'aged', 'hill', 'played', 'bass', 'iconic', 'us', 'blues', 'rock', 'band', 'five', 'decades']"
Facebook warns growth set to slow 'significantly',The technology giant said on Wednesday that the third and fourth quarters would see advertising sales drop.,https://www.bbc.co.uk/news/business-58006689,"['facebook', 'warns', 'growth', 'set', 'slow', 'technology', 'giant', 'said', 'wednesday', 'third', 'fourth', 'quarters', 'would', 'see', 'advertising', 'sales', 'drop']"
Europa League: St Johnstone to play Galatasaray after PSV Eindhoven win,St Johnstone will play Galatasaray in the Europa League third qualifying round after the Turks fall to a 7-2 aggregate defeat by PSV Eindhoven.,https://www.bbc.co.uk/sport/football/58007010,"['europa', 'league', 'st', 'johnstone', 'play', 'galatasaray', 'psv', 'eindhoven', 'johnstone', 'play', 'galatasaray', 'europa', 'league', 'third', 'qualifying', 'round', 'turks', 'fall', 'aggregate', 'defeat', 'psv', 'eindhoven']"
Queen's lawyers secured amendment to Scottish green energy law,The legislation was changed so the monarch's private estates could not be subject to compulsory purchase orders.,https://www.bbc.co.uk/news/uk-scotland-58005875,"['queen', 'lawyers', 'secured', 'amendment', 'scottish', 'green', 'energy', 'legislation', 'changed', 'monarch', 'private', 'estates', 'could', 'subject', 'compulsory', 'purchase', 'orders']"
Snowdon: Two women struck by lightning at summit,"One of the women was more seriously injured by the strike, said mountain rescurers.",https://www.bbc.co.uk/news/uk-wales-57999183,"['snowdon', 'two', 'women', 'struck', 'lightning', 'women', 'seriously', 'injured', 'strike', 'said', 'mountain', 'rescurers']"
Activision Blizzard staff walk out over harassment claims,Employees of the company behind Call of Duty are angry over allegations of sexism and harassment.,https://www.bbc.co.uk/news/world-us-canada-58005455,"['activision', 'blizzard', 'staff', 'walk', 'harassment', 'company', 'behind', 'call', 'duty', 'angry', 'allegations', 'sexism', 'harassment']"
Braniel Primary: First Irish pre-school in east Belfast to relocate,"Naíscoil na Seolta will not open at Braniel Primary in September due to a ""social media hate campaign"".",https://www.bbc.co.uk/news/uk-northern-ireland-foyle-west-58003239,"['braniel', 'primary', 'first', 'irish', 'east', 'belfast', 'na', 'seolta', 'open', 'braniel', 'primary', 'september', 'due', 'social', 'media', 'hate', 'campaign']"
Northampton midwife attacked by egg-throwers in Coventry,"Laney Holland had been visiting a patient when the gang threw eggs, flour and water at her car.",https://www.bbc.co.uk/news/uk-england-northamptonshire-58003441,"['northampton', 'midwife', 'attacked', 'holland', 'visiting', 'patient', 'gang', 'threw', 'eggs', 'flour', 'water', 'car']"
International cruises to restart from UK,Quarantine for fully vaccinated arrivals from US and EU to UK ports also waived.,https://www.bbc.co.uk/news/business-58006163,"['international', 'cruises', 'restart', 'fully', 'vaccinated', 'arrivals', 'us', 'eu', 'uk', 'ports', 'also', 'waived']"
"The Hundred: Adam Milne, Colin Ingram, Danni Wyatt, Sarah Taylor - watch the best catches so far","Watch the best catches from a thrilling opening week of The Hundred, including Andrew Milne's stunning caught and bowled effort for Birmingham Phoenix.",https://www.bbc.co.uk/sport/av/cricket/58006393,"['hundred', 'adam', 'milne', 'colin', 'ingram', 'danni', 'wyatt', 'sarah', 'taylor', 'watch', 'best', 'catches', 'best', 'catches', 'thrilling', 'opening', 'week', 'hundred', 'including', 'andrew', 'milne', 'stunning', 'caught', 'bowled', 'effort', 'birmingham', 'phoenix']"
Portsmouth release three academy players after social media racist abuse probe,Portsmouth release three academy players after investigations into the alleged use of racially abusive language on social media.,https://www.bbc.co.uk/sport/football/58005955,"['portsmouth', 'release', 'three', 'academy', 'players', 'social', 'media', 'racist', 'abuse', 'release', 'three', 'academy', 'players', 'investigations', 'alleged', 'use', 'racially', 'abusive', 'language', 'social', 'media']"
One-Day Cup: Somerset beat Glamorgan in Taunton thriller on weather-hit Wednesday,Somerset beat Glamorgan on a weather-hit day in the One-Day Cup as the Yorkshire-Northants and Kent-Lancashire games are abandoned.,https://www.bbc.co.uk/sport/cricket/57999421,"['cup', 'somerset', 'beat', 'glamorgan', 'taunton', 'thriller', 'beat', 'glamorgan', 'day', 'cup', 'games', 'abandoned']"
Heading in football: Dawn Astle welcomes new limit in training for professionals in England,"Professional footballers in England are to be limited to 10 ""higher force headers"" a week in training under new guidelines for the 2021-22 season.",https://www.bbc.co.uk/sport/football/58003628,"['heading', 'football', 'dawn', 'astle', 'welcomes', 'new', 'limit', 'training', 'professionals', 'footballers', 'england', 'limited', 'higher', 'force', 'headers', 'week', 'training', 'new', 'guidelines', 'season']"
Tokyo Olympics: Mission accomplished for Gareth Baber's golden Fiji side,When Gareth Baber was appointed as Fiji Sevens coach in January 2017 he was given the one goal of retaining the Olympics gold medal - which he has now accomplished.,https://www.bbc.co.uk/sport/rugby-union/57999469,"['tokyo', 'olympics', 'mission', 'accomplished', 'gareth', 'baber', 'golden', 'fiji', 'gareth', 'baber', 'appointed', 'fiji', 'sevens', 'coach', 'january', 'given', 'one', 'goal', 'retaining', 'olympics', 'gold', 'medal', 'accomplished']"
"US economic recovery 'making progress', says Fed","Widespread vaccinations have helped boost the economy and employment, the US central bank says.",https://www.bbc.co.uk/news/business-57979270,"['us', 'economic', 'recovery', 'progress', 'says', 'vaccinations', 'helped', 'boost', 'economy', 'employment', 'us', 'central', 'bank', 'says']"
Joachim Andersen: Crystal Palace sign Denmark international from Lyon,Denmark international Joachim Andersen joins the Premier League club from Lyon.,https://www.bbc.co.uk/sport/football/57998162,"['joachim', 'andersen', 'crystal', 'palace', 'sign', 'denmark', 'international', 'international', 'joachim', 'andersen', 'joins', 'premier', 'league', 'club', 'lyon']"
Woman dies after car and tractor crash in Angus,The 56-year-old was a passenger in a car involved in a collision with a tractor on the B9129 in Angus.,https://www.bbc.co.uk/news/uk-scotland-tayside-central-58005874,"['woman', 'dies', 'car', 'tractor', 'crash', 'passenger', 'car', 'involved', 'collision', 'tractor', 'angus']"
"Staging of Rugby League World Cup this year 'threatened', organisers say","There are ""significant challenges that threaten"" the Rugby League World Cup being staged as scheduled later this year, organisers admit.",https://www.bbc.co.uk/sport/rugby-league/58005329,"['staging', 'rugby', 'league', 'world', 'cup', 'year', 'organisers', 'significant', 'challenges', 'threaten', 'rugby', 'league', 'world', 'cup', 'staged', 'scheduled', 'later', 'year', 'organisers', 'admit']"
Extinction Rebellion: Paralympian James Brown guilty over plane stunt,Former Paralympian James Brown glued himself to an aircraft in an Extinction Rebellion protest.,https://www.bbc.co.uk/news/uk-england-london-58001773,"['extinction', 'rebellion', 'paralympian', 'james', 'brown', 'guilty', 'plane', 'paralympian', 'james', 'brown', 'glued', 'aircraft', 'extinction', 'rebellion', 'protest']"
Colorado officer arrested after threatening to shoot suspect during stop,"The Colorado officer was filmed striking a man with his gun, saying ""if you move, I will shoot you"".",https://www.bbc.co.uk/news/world-us-canada-58005556,"['colorado', 'officer', 'arrested', 'threatening', 'shoot', 'suspect', 'colorado', 'officer', 'filmed', 'striking', 'man', 'gun', 'saying', 'move', 'shoot']"
Marble Arch Mound: 'I wouldn't pay £4 to walk up a hill',"The public reacts to London's newest tourist attraction, which is facing complaints of being incomplete.",https://www.bbc.co.uk/news/av/uk-england-london-58001770,"['marble', 'arch', 'mound', 'would', 'pay', 'walk', 'public', 'reacts', 'london', 'newest', 'tourist', 'attraction', 'facing', 'complaints', 'incomplete']"
Covid: One million NHS masks fail high-grade safety tests,"The BMA doctors' union says it is ""scandalous"" staff working in the pandemic were put at risk.",https://www.bbc.co.uk/news/uk-57999162,"['covid', 'one', 'million', 'nhs', 'masks', 'fail', 'safety', 'bma', 'doctors', 'union', 'says', 'scandalous', 'staff', 'working', 'pandemic', 'put', 'risk']"
Teodoro Nguema Obiang Mangue and his love of Buggatis and Michael Jackson,"Teodoro Nguema Obiang Mangue, tipped as Equatorial Guinea's next leader, is under sanctions in the UK and France.",https://www.bbc.co.uk/news/world-africa-58001750,"['teodoro', 'nguema', 'obiang', 'mangue', 'love', 'buggatis', 'michael', 'nguema', 'obiang', 'mangue', 'tipped', 'equatorial', 'guinea', 'next', 'leader', 'sanctions', 'uk', 'france']"
NHS England appoints first female chief executive,"Amanda Pritchard to take over from Sir Simon Stevens on 1 August, describing it as a great honour.",https://www.bbc.co.uk/news/health-57908563,"['nhs', 'england', 'appoints', 'first', 'female', 'chief', 'pritchard', 'take', 'sir', 'simon', 'stevens', 'august', 'describing', 'great', 'honour']"
Covid: UK sends nine million vaccines to vulnerable countries,The government has promised to donate 100m surplus doses to other countries before the middle of 2022.,https://www.bbc.co.uk/news/uk-politics-58004934,"['covid', 'uk', 'sends', 'nine', 'million', 'vaccines', 'vulnerable', 'government', 'promised', 'donate', 'surplus', 'doses', 'countries', 'middle']"
Bosnian Serbs defy top UN official Inzko over genocide denial,"Ethnic Serb leaders, accused of playing down the Srebrenica massacre, will now boycott parliament.",https://www.bbc.co.uk/news/world-europe-58001974,"['bosnian', 'serbs', 'defy', 'top', 'un', 'official', 'inzko', 'genocide', 'serb', 'leaders', 'accused', 'playing', 'srebrenica', 'massacre', 'boycott', 'parliament']"
Pedro Castillo: The primary school teacher who became Peru's president,The meteoric rise of leftist Pedro Castillo has shaken Peru's political and business elite.,https://www.bbc.co.uk/news/world-latin-america-57941309,"['pedro', 'castillo', 'primary', 'school', 'teacher', 'became', 'peru', 'meteoric', 'rise', 'leftist', 'pedro', 'castillo', 'shaken', 'peru', 'political', 'business', 'elite']"
Official Secrets Act: Do government plans threaten investigative journalism?,Campaigners and reporters say planned changes to the Official Secrets Act threaten press freedoms.,https://www.bbc.co.uk/news/uk-politics-57998950,"['official', 'secrets', 'act', 'government', 'plans', 'threaten', 'investigative', 'journalism', 'reporters', 'say', 'planned', 'changes', 'official', 'secrets', 'act', 'threaten', 'press', 'freedoms']"
Allen drawn against ex-partner Evans in first round at British Open,"Northern Irishman Mark Allen will face ex-partner Reanne Evans in the British Open in August, four months after he requested that she be removed from a television studio.",https://www.bbc.co.uk/sport/snooker/58003683,"['allen', 'drawn', 'evans', 'first', 'round', 'british', 'irishman', 'mark', 'allen', 'face', 'reanne', 'evans', 'british', 'open', 'august', 'four', 'months', 'requested', 'removed', 'television', 'studio']"
Tokyo Olympics: 3x3 basketball women's and men's finals - watch highlights,"Watch highlights of the 3x3 basketball finals, with USA facing ROC in the women's final and Latvia taking on ROC in the men's final.",https://www.bbc.co.uk/sport/av/olympics/58005435,"['tokyo', 'olympics', 'basketball', 'women', 'men', 'finals', 'watch', 'highlights', 'basketball', 'finals', 'usa', 'facing', 'roc', 'women', 'final', 'latvia', 'taking', 'roc', 'men', 'final']"
Blood inquiry: Former health minister defends blood products advice on Aids,Infected blood scandal survivors have accused ministers of misleading the public in 1983.,https://www.bbc.co.uk/news/health-58004764,"['blood', 'inquiry', 'former', 'health', 'minister', 'defends', 'blood', 'products', 'advice', 'blood', 'scandal', 'survivors', 'accused', 'ministers', 'misleading', 'public']"
Covid-19: Belfast Trust to cancel some cancer surgeries,"The trust says it is working to reschedule procedures, which have been cancelled due to a rising number of Covid-19 patients.",https://www.bbc.co.uk/news/uk-northern-ireland-58004195,"['belfast', 'trust', 'cancel', 'cancer', 'trust', 'says', 'working', 'reschedule', 'procedures', 'cancelled', 'due', 'rising', 'number', 'patients']"
Tokyo Olympics: 'Beautifully worked' team goals & a superb free kick feature in day five's best goals,"Watch the best goals from day five of the men's football competition - featuring strikes from Japan's Koji Miyoshi, Mexico's Henry Martin and a ""beautifully worked"" team goal from Egypt's Ahmed Rayan.",https://www.bbc.co.uk/sport/av/olympics/58002281,"['tokyo', 'olympics', 'worked', 'team', 'goals', 'superb', 'free', 'kick', 'feature', 'day', 'five', 'best', 'best', 'goals', 'day', 'five', 'men', 'football', 'competition', 'featuring', 'strikes', 'japan', 'koji', 'miyoshi', 'mexico', 'henry', 'martin', 'beautifully', 'worked', 'team', 'goal', 'egypt', 'ahmed', 'rayan']"
Covid-19: Quarantine rules to ease and deaf woman wins briefings battle,Five things you need to know about the coronavirus pandemic this Wednesday evening.,https://www.bbc.co.uk/news/uk-57999163,"['quarantine', 'rules', 'ease', 'deaf', 'woman', 'wins', 'briefings', 'things', 'need', 'know', 'coronavirus', 'pandemic', 'wednesday', 'evening']"
Skateboarding: Your guide to the new Olympic sport,"Skateboarder Roxana Howlett, aged 11, shares the five things to look out for in the new Olympic sport",https://www.bbc.co.uk/sport/av/58003583,"['skateboarding', 'guide', 'new', 'olympic', 'roxana', 'howlett', 'aged', 'shares', 'five', 'things', 'look', 'new', 'olympic', 'sport']"
Little Mix waxworks unveiled at Madame Tussauds,"The exhibition includes a waxwork of Jesy Nelson, who left the group in December.",https://www.bbc.co.uk/news/uk-england-tyne-58004244,"['little', 'mix', 'waxworks', 'unveiled', 'madame', 'exhibition', 'includes', 'waxwork', 'jesy', 'nelson', 'left', 'group', 'december']"
Lost Morecambe and Wise Show a 'huge discovery',"A tape of the BBC show was thought lost, but found by Eric Morecambe's son in the family attic.",https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-57989461,"['lost', 'morecambe', 'wise', 'show', 'tape', 'bbc', 'show', 'thought', 'lost', 'found', 'eric', 'morecambe', 'son', 'family', 'attic']"
Are middle-aged people more unhealthy than ever?,Why could the current cohort of 40-somethings be proving less healthy than previous generations?,https://www.bbc.co.uk/news/health-57999892,"['people', 'unhealthy', 'ever', 'could', 'current', 'cohort', 'proving', 'less', 'healthy', 'previous', 'generations']"
Covid: Medal for GP who came out of retirement to treat patients,A GP who came out of retirement to treat patients in the pandemic is awarded a medal.,https://www.bbc.co.uk/news/uk-england-somerset-57998509,"['covid', 'medal', 'gp', 'came', 'retirement', 'treat', 'gp', 'came', 'retirement', 'treat', 'patients', 'pandemic', 'awarded', 'medal']"
Sajid Javid calls on younger people to have Covid vaccines,"Fighting Covid has been a ""race"" with the baton now being passed from older to young people, says the health secretary",https://www.bbc.co.uk/news/av/uk-politics-58003454,"['sajid', 'javid', 'calls', 'younger', 'people', 'covid', 'covid', 'race', 'baton', 'passed', 'older', 'young', 'people', 'says', 'health', 'secretary']"
